,full_test_accs,full_test_aucs,full_test_fns,full_test_fps,full_test_null_accs,full_test_tns,full_test_tps,full_train_accs,full_train_aucs,full_train_fns,full_train_fps,full_train_null_accs,full_train_tns,full_train_tps
iter96_cv_split3,0.8846153846153846,0.9778106508875739,4,2,0.5,24,22,0.9714285714285714,0.9978231292517007,6,0,0.5,105,99
iter96_cv_split4,0.8076923076923077,0.9600591715976332,10,0,0.5,26,16,0.9523809523809523,0.9987301587301587,10,0,0.5,105,95
iter96_cv_split5,0.8653846153846154,0.9748520710059172,7,0,0.5,26,19,0.9666666666666667,0.9964625850340136,7,0,0.5,105,98
iter97_cv_split1,0.7592592592592593,0.9561042524005487,10,3,0.5,24,17,0.9663461538461539,0.9968565088757396,4,3,0.5,101,100
iter97_cv_split2,0.9038461538461539,0.9837278106508875,5,0,0.5,26,21,0.9476190476190476,0.996734693877551,11,0,0.5,105,94
iter97_cv_split3,0.8076923076923077,0.878698224852071,7,3,0.5,23,19,0.9666666666666667,0.9968253968253968,7,0,0.5,105,98
iter97_cv_split4,0.9230769230769231,0.9852071005917159,4,0,0.5,26,22,0.9619047619047619,0.9983673469387755,8,0,0.5,105,97
iter97_cv_split5,0.8846153846153846,0.9704142011834319,4,2,0.5,24,22,0.9619047619047619,0.9969160997732427,8,0,0.5,105,97
iter98_cv_split1,0.9259259259259259,0.9821673525377229,4,0,0.5,27,23,0.9711538461538461,0.9964866863905325,6,0,0.5,104,98
iter98_cv_split2,0.9038461538461539,0.9792899408284024,5,0,0.5,26,21,0.9571428571428572,0.9972789115646259,9,0,0.5,105,96
iter98_cv_split3,0.9230769230769231,0.9911242603550297,4,0,0.5,26,22,0.9714285714285714,0.9964625850340135,6,0,0.5,105,99
iter98_cv_split4,0.8461538461538461,0.9822485207100592,8,0,0.5,26,18,0.9619047619047619,0.9956462585034014,8,0,0.5,105,97
iter98_cv_split5,0.8653846153846154,0.9911242603550297,7,0,0.5,26,19,0.9666666666666667,0.9954648526077098,7,0,0.5,105,98
iter99_cv_split1,0.8888888888888888,0.9945130315500686,6,0,0.5,27,21,0.9567307692307693,0.9946375739644969,9,0,0.5,104,95
iter99_cv_split2,0.7884615384615384,0.9186390532544378,6,5,0.5,21,20,0.9476190476190476,0.9947392290249433,10,1,0.5,104,95
iter99_cv_split3,0.8653846153846154,0.9585798816568047,7,0,0.5,26,19,0.9666666666666667,0.996734693877551,7,0,0.5,105,98
