,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter59_cv_split3,0.6432748538011696,0.6374269005847953,0.9926578560939795,0.6372980910425844,9,27,0,0,93,16,2,16,8,142,0,0,0,434,0,1,4,100
iter59_cv_split4,0.5847953216374269,0.6374269005847953,0.9955947136563876,0.6372980910425844,0,14,22,3,90,16,2,14,10,142,0,0,0,434,0,1,2,102
iter59_cv_split5,0.47023809523809523,0.6369047619047619,0.9985380116959064,0.6374269005847953,0,12,23,4,72,31,1,18,7,143,0,0,0,436,0,0,1,104
iter60_cv_split1,0.6081871345029239,0.6374269005847953,0.9941262848751835,0.6372980910425844,0,29,6,2,93,14,1,15,11,143,0,0,0,434,0,1,3,100
iter60_cv_split2,0.6198830409356725,0.6374269005847953,0.9985315712187959,0.6372980910425844,21,15,0,11,77,21,4,14,8,142,0,0,0,434,0,0,1,104
iter60_cv_split3,0.5321637426900585,0.6374269005847953,0.9955947136563876,0.6372980910425844,0,19,17,2,75,32,0,10,16,142,0,0,0,433,1,1,1,103
iter60_cv_split4,0.5321637426900585,0.6374269005847953,0.9985315712187959,0.6372980910425844,0,30,6,3,80,26,0,15,11,142,0,0,0,434,0,0,1,104
iter60_cv_split5,0.5238095238095238,0.6369047619047619,0.9956140350877193,0.6374269005847953,0,19,16,5,80,22,1,17,8,143,0,0,0,436,0,0,3,102
iter61_cv_split1,0.6783625730994152,0.6374269005847953,0.9955947136563876,0.6372980910425844,13,12,10,4,91,14,1,14,12,143,0,0,0,434,0,0,3,101
iter61_cv_split2,0.5789473684210527,0.6374269005847953,0.9970631424375918,0.6372980910425844,0,29,7,1,89,19,2,14,10,142,0,0,0,434,0,1,1,103
iter61_cv_split3,0.5146198830409356,0.6374269005847953,0.9941262848751835,0.6372980910425844,0,21,15,6,80,23,0,18,8,142,0,0,0,434,0,1,3,101
iter61_cv_split4,0.5555555555555556,0.6374269005847953,0.9941262848751835,0.6372980910425844,0,36,0,3,88,18,2,17,7,142,0,0,0,434,0,0,4,101
