,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter40_cv_split2,0.48717948717948717,0.6153846153846154,0.9682539682539683,0.6253968253968254,1,19,0,7,34,7,2,5,3,79,0,0,3,193,1,1,5,33
iter40_cv_split3,0.782051282051282,0.6282051282051282,0.9650793650793651,0.6222222222222222,13,0,6,2,47,0,2,7,1,80,0,0,5,191,0,1,5,33
iter40_cv_split4,0.7564102564102564,0.6282051282051282,0.9714285714285714,0.6222222222222222,11,0,8,2,46,1,1,7,2,80,0,0,4,192,0,0,5,34
iter40_cv_split5,0.5641025641025641,0.6282051282051282,0.9428571428571428,0.6222222222222222,0,20,0,4,42,3,1,6,2,76,3,0,9,186,1,0,5,35
iter41_cv_split1,0.7037037037037037,0.6172839506172839,0.9487179487179487,0.625,6,10,5,3,47,0,1,5,4,78,0,0,9,186,0,1,6,32
iter41_cv_split2,0.6282051282051282,0.6153846153846154,0.9650793650793651,0.6253968253968254,4,16,0,5,43,0,1,7,2,79,0,0,5,191,1,0,5,34
iter41_cv_split3,0.717948717948718,0.6282051282051282,0.946031746031746,0.6222222222222222,13,6,0,6,39,4,2,4,4,80,0,0,8,186,2,1,6,32
iter41_cv_split4,0.6153846153846154,0.6282051282051282,0.9746031746031746,0.6222222222222222,8,5,6,6,36,7,0,6,4,80,0,0,2,194,0,0,6,33
iter41_cv_split5,0.8205128205128205,0.6282051282051282,0.9682539682539683,0.6222222222222222,20,0,0,6,41,2,1,5,3,79,0,0,2,194,0,1,7,32
iter42_cv_split1,0.6790123456790124,0.6172839506172839,0.9711538461538461,0.625,12,3,6,9,41,0,2,6,2,78,0,0,1,192,2,0,6,33
iter42_cv_split2,0.7692307692307693,0.6153846153846154,0.9619047619047619,0.6253968253968254,13,7,0,2,44,2,1,6,3,79,0,0,3,193,1,1,7,31
iter42_cv_split3,0.717948717948718,0.6282051282051282,0.9682539682539683,0.6222222222222222,11,0,8,4,41,4,0,6,4,80,0,0,4,191,1,1,4,34
iter42_cv_split4,0.5769230769230769,0.6282051282051282,0.9587301587301588,0.6222222222222222,7,12,0,9,37,3,3,6,1,80,0,0,7,188,1,0,5,34
iter42_cv_split5,0.47435897435897434,0.6282051282051282,0.9555555555555556,0.6222222222222222,4,16,0,12,31,6,0,7,2,79,0,0,6,189,1,1,6,33
iter43_cv_split1,0.5432098765432098,0.6172839506172839,0.9615384615384616,0.625,6,15,0,12,35,3,1,6,3,78,0,0,2,190,3,1,6,32
iter43_cv_split2,0.7564102564102564,0.6153846153846154,0.9492063492063492,0.6253968253968254,18,2,0,4,38,6,0,7,3,79,0,0,5,186,6,1,4,34
iter43_cv_split3,0.44871794871794873,0.6282051282051282,0.9587301587301588,0.6222222222222222,0,10,9,7,35,7,2,8,0,80,0,0,8,187,1,2,2,35
iter43_cv_split4,0.6538461538461539,0.6282051282051282,0.9587301587301588,0.6222222222222222,5,14,0,3,42,4,4,2,4,80,0,0,6,188,2,0,5,34
