,full_test_accs,full_test_null_accs,full_train_accs,full_train_null_accs,test_true_c0_pred_c0,test_true_c0_pred_c1,test_true_c0_pred_c2,test_true_c1_pred_c0,test_true_c1_pred_c1,test_true_c1_pred_c2,test_true_c2_pred_c0,test_true_c2_pred_c1,test_true_c2_pred_c2,train_true_c0_pred_c0,train_true_c0_pred_c1,train_true_c0_pred_c2,train_true_c1_pred_c0,train_true_c1_pred_c1,train_true_c1_pred_c2,train_true_c2_pred_c0,train_true_c2_pred_c1,train_true_c2_pred_c2
iter79_cv_split1,0.6724137931034483,0.632183908045977,0.9708879184861717,0.6346433770014556,0,24,3,1,97,12,0,17,20,104,0,0,0,435,1,0,19,128
iter79_cv_split2,0.6551724137931034,0.632183908045977,0.9708879184861717,0.6346433770014556,0,27,0,0,99,11,0,22,15,104,0,0,0,435,1,0,19,128
iter79_cv_split3,0.6666666666666666,0.631578947368421,0.9710144927536232,0.6347826086956522,0,13,13,0,97,11,1,19,17,105,0,0,0,435,3,0,17,130
iter79_cv_split4,0.6608187134502924,0.6374269005847953,0.9681159420289855,0.6333333333333333,0,20,5,0,91,18,0,15,22,106,0,0,0,435,2,0,20,127
iter79_cv_split5,0.6900584795321637,0.6374269005847953,0.9681159420289855,0.6333333333333333,0,13,13,0,100,9,1,17,18,105,0,0,0,434,3,0,19,129
iter80_cv_split1,0.6379310344827587,0.632183908045977,0.9665211062590975,0.6346433770014556,0,24,3,0,91,19,0,17,20,104,0,0,0,434,2,0,21,126
iter80_cv_split2,0.603448275862069,0.632183908045977,0.9723435225618632,0.6346433770014556,0,20,7,2,91,17,0,23,14,104,0,0,0,435,1,0,18,129
iter80_cv_split3,0.6900584795321637,0.631578947368421,0.9637681159420289,0.6347826086956522,0,21,5,0,98,10,0,17,20,105,0,0,0,432,6,0,19,128
iter80_cv_split4,0.6198830409356725,0.6374269005847953,0.972463768115942,0.6333333333333333,0,19,6,1,91,17,0,22,15,106,0,0,0,436,1,0,18,129
iter80_cv_split5,0.7017543859649122,0.6374269005847953,0.9710144927536232,0.6333333333333333,0,20,6,0,99,10,1,14,21,105,0,0,0,435,2,0,18,130
iter81_cv_split1,0.6666666666666666,0.632183908045977,0.9723435225618632,0.6346433770014556,0,17,10,0,99,11,1,19,17,104,0,0,0,433,3,0,16,131
iter81_cv_split2,0.6609195402298851,0.632183908045977,0.9621542940320232,0.6346433770014556,0,20,7,7,97,6,0,19,18,104,0,0,0,435,1,0,25,122
iter81_cv_split3,0.6900584795321637,0.631578947368421,0.9637681159420289,0.6347826086956522,0,20,6,0,94,14,0,13,24,104,0,1,0,435,3,0,21,126
iter81_cv_split4,0.6081871345029239,0.6374269005847953,0.9637681159420289,0.6333333333333333,0,19,6,0,93,16,0,26,11,106,0,0,0,433,4,0,21,126
iter81_cv_split5,0.5906432748538012,0.6374269005847953,0.9753623188405797,0.6333333333333333,0,23,3,0,89,20,0,24,12,105,0,0,0,436,1,0,16,132
iter82_cv_split1,0.6379310344827587,0.632183908045977,0.9737991266375546,0.6346433770014556,0,27,0,3,97,10,1,22,14,104,0,0,0,434,2,0,16,131
iter82_cv_split2,0.6436781609195402,0.632183908045977,0.9723435225618632,0.6346433770014556,2,19,6,0,94,16,0,21,16,104,0,0,0,436,0,0,19,128
iter82_cv_split3,0.631578947368421,0.631578947368421,0.9768115942028985,0.6347826086956522,0,15,11,2,86,20,0,15,22,105,0,0,0,436,2,0,14,133
iter82_cv_split4,0.695906432748538,0.6374269005847953,0.9710144927536232,0.6333333333333333,5,20,0,0,98,11,1,20,16,106,0,0,0,436,1,0,19,128
iter82_cv_split5,0.6666666666666666,0.6374269005847953,0.9681159420289855,0.6333333333333333,0,16,10,1,91,17,0,13,23,105,0,0,0,435,2,0,20,128
